Column1,Column2
10.283516092482735,-6.053866755526968
10.021649880208347,-8.175667923380402
2.703809636890891,-1.2492641124808945
2.1393342989957222,0.5589773536177849
11.513920272963212,-4.542780956380151
-2.0804660001095856,8.996449140202504
7.768712487855171,3.1982383959424365
1.969356881793641,1.0717180644152657
3.7385069758522067,1.65108898175209
1.4945096249906924,-1.2664404320972231
7.3947015558943345,3.6833277457290117
7.988698804573775,-3.4227810673270724
-4.742053040054083,7.501271812020087
-6.747880764276159,-4.113389704587083
5.720949542898959,-6.574092066031938
2.3514014644356496,0.6461751628950422
1.4209706239904232,6.6326157230516465
-3.2148247883359637,8.369979813339219
5.397606906505542,5.722374141156539
-5.778727735690218,-0.11089886531590398
-1.7918109389014036,9.517629323945755
6.429798405871734,-5.832407601796862
-1.366233456935185,-2.3705338562588563
-9.873107907482343,0.13072089940260945
6.317947666740273,0.0928108770205327
1.5199703329590886,1.5245594543184802
-2.7599522336938764,-1.5449278586285065
10.805463433693976,-6.061351951891497
7.72096390014722,4.650018004876557
-0.23815139920060258,-2.5541221095411086
-2.529459171448197,6.297517366795751
0.24930220686098448,1.5885731179423699
0.4688312240164654,5.69341778257175
6.228804700809599,1.261107852614464
-1.725657226524393,5.780949468249357
-4.002959152662726,5.016161859586793
8.837635901153476,-9.86092576514129
-0.4238972200061555,7.819708804184333
5.7220559547548415,-1.9363945668543687
6.086292530579563,3.6993769882903367
2.958089550041639,-0.74386730950405
5.369408491912018,-4.118063297615391
-5.996516122243284,6.974552680893437
-2.3791035101093607,7.0820721629130565
11.505455447630418,2.960697969533615
11.115118207390406,-4.097794591338692
10.82053070756359,-6.667284101251425
1.5776986523897376,-0.31368338042059984
9.937814247830934,-6.237500925215927
3.017281170611618,0.03305458315297172
5.564306956884254,-4.575783940200239
-1.7562618931218905,6.568883141925538
11.896614092707264,-8.47202945285493
9.897834140280406,6.92238025039336
9.658513953986485,-11.224757634841115
9.390071014020974,4.052427188892224
0.3891185005913169,10.873690712016197
5.478173343319511,4.352170898326951
-2.3945061984105727,7.7771980107054475
0.6213252967442411,1.7127771360734005
9.150659599844511,-3.2747015874430057
9.92691932245729,0.4700510359466392
8.523108362640983,-10.799342589550148
2.2229795416074,0.9613803400829081
3.535816848532755,0.5590584028456543
-6.982867198717609,-7.25615412798088
9.34205566413052,4.746689772826294
-2.2131569494178236,-9.06148450542668
6.426739648899099,-9.177093187197531
8.724696113723054,5.178378294599032
-0.38849772346645706,7.28400082609083
10.110354852505907,3.1805373815197946
1.276932517670174,0.39616011924801453
-4.778303628365204,-4.807126173969156
8.670873421557594,4.386059073189756
-5.427749596828281,4.63784545727594
9.584554530964834,1.4442826622851994
6.073257320705315,-11.625714600871778
-3.3611497738782994,-0.06968195631845386
-2.800930789021308,-6.97900455986046
3.4563449841837706,4.386846830625046
11.496403465635316,-6.8611403202857115
-3.3214645880572435,-5.255206301909907
-6.356476001926145,-4.465444201939808
7.678967698578343,-8.690620727869872
1.3777359361192332,-1.6207598440507645
-6.039458367396388,-3.5188334032875246
-6.460798965422084,-1.2208860075617012
6.160924611946262,-6.965367738771874
-1.4016930747377463,6.658162304916145
-2.6480665884345846,12.27879715934964
8.287411202309745,3.4759944665121285
4.254109889605059,1.0344832106272275
1.5796354566609718,1.213172055593474
4.3874666114359355,5.67071880370089
0.9145965168698298,4.817931020636699
2.9057108713415976,0.8508392516885385
3.015097564694183,0.7706854032881891
-1.5401195423029042,-6.762560988773357
0.6677018026940869,0.1625120434297025
9.671993598884319,5.318756807551621
8.0056662343358,-11.879520093929905
-7.394262511737068,-1.3796706576782323
-2.8640973712635245,-3.851716911104025
5.264781240439722,-5.624160913561563
-1.6418492806233127,10.78009135278207
5.871849627648038,4.009703748409267
7.006904505164009,2.416329020033761
4.319195363393957,-7.296559478939189
8.284310860583808,-9.446633449130445
2.7288092274758067,1.4663421526901483
1.6118462011431918,1.1945589859951025
-7.7354002170998255,1.3539949146678918
12.66868300966005,-9.286071984865895
10.145035447808848,-9.392513137253161
7.2432963857122585,0.15664798166254812
2.0025823129520806,0.2829314907503243
1.2136129701017901,1.3015752611940827
1.63443675768789,5.942903959113285
10.29920235403404,3.7985168613112164
2.8781210322467308,-0.45075457599199087
3.428478351296054,0.19131741947293757
8.75827620603999,-9.93605552708441
-2.564597535093502,-9.131470642971019
6.715846922874066,5.756284679774774
5.063632595830522,3.4607153742170786
3.1873329745814267,1.550059778331618
7.682628632226334,2.5978004415709632
-2.3736729588045073,8.566021658750328
11.777352034244391,3.9236804168441544
12.041430625573263,-6.535729031514569
-5.3829265111871685,-6.563500845194548
6.832668904900055,-4.9534354550175665
3.0519602201034726,1.2550963043932812
2.573934107321779,0.014136403266207687
-10.18729262897238,-8.071691606359442
6.731882279594685,-5.395001901191847
-4.215266340072022,-6.073262486457159
-5.723355524670382,-5.597528938973254
8.404856594646777,2.3065726413660306
-6.892193997599297,-2.886495828763758
7.2604612241680275,-8.855663199001395
-1.0132934252100574,-7.429133342578754
8.730778130596494,-4.149424147211054
1.928168574228221,0.8950534383663052
-5.7688779606428895,7.771675760521915
-0.1385599831224631,7.5682790092650505
-2.4295339349338967,7.156708430988754
3.039056625101715,0.10681151507454745
5.240377923780657,1.2498981580969994
7.2101009301424925,-10.398364711335137
-1.1911143363471384,7.1304738031447465
8.400162986886265,-5.035348084474287
12.748644446989035,-11.539743687499527
8.291532245905744,-7.092411845042914
4.795159668255843,-7.020160170111845
-0.02606231131462966,-1.1574050286036197
-8.982579868215437,-3.3174501927272404
12.642384565913876,-4.702121179127613
5.879100999213119,-11.5303140056851
-6.7573990063412275,-2.952137674533505
12.32728741449979,-5.334010876846903
-7.841156878927336,-3.042805865333869
10.246609114581453,5.706414125345892
5.681699229950988,-5.9204403820433065
2.733961338010454,-1.5774217808727888
5.6916878237735276,-8.043610509270916
-6.413313007638544,-2.7141409443549716
0.08275598361263259,12.83125694284687
-3.727196976357045,7.000700756415033
0.14778878262247597,5.762740870663573
-8.611410364495597,-5.250596359668028
2.3289606186939813,1.666018854858137
4.8674409187476435,4.249089157282355
-1.1710172905311005,-10.17809182501976
9.78793837445418,-7.604783258612624
0.4174585892373457,7.341323686850929
6.684979355180996,-7.253849044085579
-4.0432490027798575,8.107469560169394
10.112379351957804,2.7304095178875527
-6.316895816106031,-5.906672691988741
-5.431911837334566,-8.574540526706766
-7.959237293229686,-8.17412105473044
-0.3062327385112116,8.109235070831097
7.52825309989614,4.007994922150214
2.6980127979324102,0.18790586510389462
2.1485241132336883,0.7962490875948157
0.1750788524407807,6.87672716099442
4.650528875931878,1.2425444580355134
5.566057729030779,2.393161939407914
-3.8053106078624257,8.460732775552955
10.031695746781136,3.267474050582421
1.763608567115335,6.724640885559838
-0.2178949030981221,8.87131452668848
-5.940746970359131,-1.461745884328478
12.00508009746785,-10.566508908096289
-0.704313585645953,-6.620408176848073
12.984758302981623,-6.480104700497363
-2.235781482254292,6.668283176913176
0.30444414343354675,7.240450939523952
-7.263683101003748,-4.293253654218636
7.071950140368354,-6.8886334567029
1.8124639622835277,1.4832309778021975
10.560469620862332,-8.37951381005209
7.950507057395683,-7.84827147270434
4.49431179152184,2.184188589452133
-5.594230148837856,-1.7532500889181555
0.3454681419645762,6.095694269824769
-1.1724572975796257,4.557940361104814
-5.685858197535075,-9.691742113360238
8.845233906526813,5.876659756842452
-10.186967568256113,-3.921542224767138
1.1088690328663635,0.8667380298769296
2.0562803627778505,0.928274149057086
-2.788583768020189,4.684397938775219
-4.725620568209853,-3.13137142921709
6.79977645223572,0.93904873606887
2.5088075045719576,1.8227373330600072
-2.166748716559445,7.431443640592473
-1.103885490970054,9.408116135518563
-3.9843290518390475,6.348725991859206
7.0310237149219805,-6.72972615865195
-10.781376570150194,-5.785981691929711
-2.2006486017370572,-6.874518919416292
-0.7865188695129384,6.834573892189072
-5.810794435311307,-2.043844096248061
10.95685836225168,-5.710928765690446
9.568298817821253,-7.401447773814267
2.2822586123257365,-0.42871712594629674
-2.88011597462663,-6.538365765177833
-0.6806908919483314,6.809958665625002
-0.19755324148911146,-1.5865257633082157
2.4463791675611968,1.3805748971863445
-4.234426024072296,9.995587628704637
3.7734834106772914,-0.10603386796205161
-2.609361767742177,4.959634148474958
7.664725742936593,-7.444691513237239
9.143692515220648,-8.264149219378211
2.4871650460751926,-0.9006782844680503
-3.058819943888372,7.6405715805443535
-1.6911293609559583,11.351345746374593
-0.5957666289224435,7.106215567764919
8.099389432637262,4.567904043756451
7.273970806974565,3.119917748277083
-11.288889142712097,-10.830226595953892
-5.571034726966927,-6.358553028174628
8.42858826390766,6.516572542543653
-0.22636828292521027,-1.4569879068404732
3.955294744313977,0.1900876985251434
1.6319083599564121,7.099683755481388
8.397917963224426,0.4179512311211
3.7368608162832464,5.354046381545672
2.4533065705877055,1.0080159509693074
8.21889399301448,1.8141418524545343
10.841080899151178,4.59755735810657
0.8093944979396277,1.391478919146341
0.4195579895648438,5.094702766376317
-3.1983668134726466,8.032775247058122
5.909201842936221,6.552305145307459
8.558255388281626,2.2891337745876044
-10.421858983684263,-2.815357082687311
1.3706702527991368,2.781086191258013
0.8253379502478988,-1.3507829779871163
8.835064141372339,1.2031100601086946
-1.5630738028157192,8.723840959533275
2.2081003981765948,2.115077761479517
2.3227807766343367,0.6475360512041655
2.780457040441214,2.437992348290706
2.7982107321802863,1.2523647541025376
-2.2850930481987066,7.081377050818182
14.30780293904568,-6.69230889969292
-3.3995063318692678,7.6695135143700295
-4.89063125234402,8.479460763796295
8.345628342779143,-9.028807096237525
2.4445474831070246,1.6932879126500162
3.075074537768371,0.027689847425232728
-4.338847207842656,9.351411668705547
-4.133786727908644,-4.323066515791751
2.186482556512342,-0.06053150642584537
10.403806261228894,-3.408146161541399
-12.242428226891885,-4.066339632826374
-7.535384662189156,-4.214505392826575
3.4331735869814533,2.4900862375985024
9.368757391162776,3.479541329920314
3.1062427151692047,1.0001159399600792
1.9375705867346373,1.1550168206603932
6.1806429017593585,5.235842791773052
7.125075625130719,7.545255503439364
4.554792609672642,-8.082107031706851
2.486837604980607,-0.6842188087759966
-4.348076592863243,5.576890710668403
3.6124715882631193,0.7450261512202232
5.476667876541608,-4.526058752585179
8.985000939666858,0.06504378281431444
-2.266696113707897,-4.2348858517816605
6.175961450854621,4.272432665021465
4.277589153012391,5.369100927118963
-2.117290706982613,8.949129538578457
3.2461273376842206,0.9080807711545088
-2.6085113392932304,6.251843922639161
5.510451257309439,-6.790066977621138
13.107802000879335,-7.034561907745964
2.8819537213893804,0.46456462986769365
-9.66796584861109,-0.3090661354337101
-6.012072400635962,-5.9134264052810614
7.877645735057776,5.5178259604419475
9.30782751013773,-10.008300377029096
-2.625471575238425,7.073779876208493
3.306601037606758,1.306533512756288
-2.032155102506384,-2.6023525341177822
-4.912867091300482,-5.020119334068036
2.0967640602633284,0.6382988514183616
9.301416429316241,-4.522898832384069
-6.214400077327998,-5.47258865744532
-0.7482045380409961,8.078691766285798
8.822971446067388,4.437310123477091
8.818647156271467,3.336497102235584
-3.229203693950626,7.50757860647708
-4.454148241174967,9.113996536298814
3.1188384977820887,0.8799107818198783
10.997778601889555,-2.707820745350526
